Date,Title,Content
17 May 2023,Vermeer opens Global Parts Distribution Center,"Vermeer announced the opening of a new 312,000-sq.-ft. Global Parts Distribution Center, located on the campus of its Pella, Iowa, corporate headquarters. The facility will package and ship parts to customers and dealers worldwide.
The Global Parts Distribution Center is located at the end of what was once an old runway used by company founder Gary Vermeer to deliver parts by plane. Its placement within the corporate headquarters campus will allow it to leverage the manufacturing capabilities of the “Vermeer mile,” where most of the company’s products are assembled.
“Vermeer is focused on optimizing this facility so we can most efficiently deliver the right part at the right time to our customers. This facility allows customer support, engineering, procurement and logistics to be co-located. They work in conjunction with our operational team members to make sure we fulfill customer and dealer expectations daily,” said Tony Briggs, vice president of the Vermeer Lifecycle product group.
He noted that nearly one-third of the warehouse is filled with parts manufactured by the various plants located along the Vermeer mile. “It is very convenient for us to be located near the manufacturing facilities that supply those parts. Ultimately, we bundle the Vermeer-manufactured parts with other parts and ship the orders around the world to take care of our customers,” said Briggs.
The new Global Parts Distribution Center includes three times more space than the previous building, plus includes 23 dock doors, a warehouse management system and improved warehouse technology.
Its opening follows an earlier announcement by Vermeer of the expansion of its parts manufacturing footprint at its facility in Des Moines, Iowa, where horizontal directional drill tooling and utility tractor attachments are manufactured."
17 May 2023,Wacker Neuson celebrates 175th global anniversary,"On Monday, May 15, 2023, Wacker Neuson employees globally commemorated the company’s 175th anniversary. Its 6000 employees marked the celebration through a global call hosted by the company’s headquarters in Munich, Germany.
The company’s foundation was laid in 1848 when Johann Christian Wacker set up a blacksmith shop in Dresden, Germany. Early innovations from the company included the introduction of an electric rammer by Hermann Wacker in 1930, and the development of an internal vibrator for concrete consolidation in 1934, as well as a reversible plate for soil compaction.
Over 200 patents and utility models followed. In more recent years, Wacker Neuson has expanded into other equipment forms, including the addition of an all-new skid-steer and compact track loader line to the North American market in 2014, and later the Dual View Dumper for jobsite material handling. That same year, the company introduced two battery-powered rammers and the WL20e battery-powered wheel loader in Europe.
Today, the company’s products include an extensive line of battery-powered, zero-emission compaction and concrete consolidation products powered by the Battery One modular battery system. Future introductions in North America will include the EZ17e zero-emission mini excavator and battery-powered wheel loaders, dumpers and telehandlers.
“Taking the time to celebrate 175 years of quality and innovation reflects the commitment of our company to the many dedicated Wacker Neuson employees who have contributed to our global success throughout our history and those that are now leading us into a bright future,” said Gert Reichetseder, President and CEO, Wacker Neuson America Corporation.
“We originated the compaction industry and that will always be at the heart of Wacker Neuson, even as we grow our product offering into exciting new areas.”"
16 May 2023,Why America is ready for electric construction equipment,"
North America is ready for electric construction equipment, contrary to perceptions in some quarters that appetite for the machines lags that in Europe.
That’s according to Stephen Roy, president of Volvo Construction Equipment, Americas, speaking to International Construction.
Roy said he was seeing pockets of demand for electric machines across the USA, and that it wasn’t just their lower carbon emissions that was generating interest but the lower levels of noise and vibration.
When asked if electrically powered machines were likely to prove less popular in the North American market than in Europe, Roy said, “There are parts of the European market that are more progressive than other parts of the European market, so it’s not even the same in Europe and I think it’s the same here.
“We have states with high population density and when you go further towards the West Coast you get a lot more focus on environmental standards and more early adopters.”
Roy said he saw the trend to electrically powered machines continuing in the compact equipment market but also moving into the mid-range. Volvo is already piloting its first larger electrified excavator, the 22t EC230 in markets including Finland, Norway, South Korea, Sweden, and the machine is now making its way to North America.
“We have customers that are already ready to demo and get familiar with it and then we’ll start production for North America next year,” Roy said. “For the larger machines we see some alternative power solutions such as hydrogen fuel cells or hydrogen combustion engines”. The company already displayed a 30t prototype hydrogen fuel cell articulated hauler at ConExpo 2023 earlier this year.
Roy also highlighted the fact that certain customers are interested in the lower levels of noise and vibration that electric machines can offer, rather than just their sustainability credentials.
“It’s not just about emissions. A lot of our customers are really excited about low noise and no vibrations, which can lead to improved operator conditions and also improved safety. We didn’t lead with that but we are finding that it’s just as important and creates new opportunities,” he said.
And he pointed to some unusual examples of where electric machines have proved a success in North America. “We’ve sold compact machines in areas that I would never have thought we’d sell them.
“We laugh about this but the Toronto Zoo needed machines to work at the same time that the buffalos were there but the noise from diesel machines scared them away. We also have an example of a school system that wanted to do some repairs as they are expanding a facility but the work was right next to a classroom and so again the electric machine was more suitable because it was lower noise.”
Roy said that the shift Volvo anticipated taking place in the market meant that competencies among its own workforce also had to change. “We’ve had to go out and search for people that have backgrounds in software and electrical engineering. It’s definitely a new ballgame but it’s a positive in that it’s bringing people into Volvo that maybe wouldn’t have considered it before. Electric and sustainable power brings a whole new generation of people who want to be part of this transformation.”
Meanwhile, Roy, who is set to become president of Volvo-owned Mack Trucks next month, said that machine control technology in construction equipment “continues to get better and more sophisticated”.
He highlighted Volvo’s Dig Assist platform. “We now have a process where you can have an expert operator dig a hole for a certain application. So maybe you were putting in a culvert in a subdivision and you need to dig the hole in the same way. An expert can go out and dig it to the parameters that we need, save the file and transfer it to another excavator. And that excavator operator can now benefit from the best practice of the first, experienced operator.”
And he pointed to the growing capabilities of Volvo’s remote-controlled machines and its productivity tools.
The OEM recently handed over a remote-controlled EC250 excavator to a customer in South Dakota who works installing pipes in a water sewer.
He also noted that Volvo has the capability to retrofit non-Volvo machines and link them into Volvo’s Connected Maps feature, which allows a visual overview in real time of the position and movement of every machine, vehicle and visitor to site.
"
10 May 2023,Develon launches new 6-tonne Stage V mini-excavators,"

Develon has launched the new DX62R-7 and DX63-7 6 tonne Stage V mini-excavators with a new shared global styling design.
The new mini-excavators are designed to offer maximum performance, optimum stability, increased versatility, enhanced operator comfort, controllability, durability, ease of maintenance and serviceability.

Both models are powered by the new D24 Stage V compliant diesel engine providing 44.3 kW (59.4 HP) of power. Develon says that despite offering an 8% increased torque of 26.5 kgm/rpm, the D24 engine still provides a 7% decrease in engine fuel consumption.


Moreover, the DX62R-7 and DX63-7 employ a Load Sensing System that operates on a new Main Control Valve. The mechanism enables a longer spool stroke, thereby enhancing controllability and work efficiency/performance in comparison to the previous models.
Both machines provide an auxiliary flow of 90 litres per minute, which improves the efficiency of work with attachments. The flow capacity can be easily monitored on the Develon Smart 8-inch touch screen in 10 increments and can be controlled using the thumbwheel located on the joystick.




The new cab on the DX62R-7 and DX63-7 features a full glass entry door to maximise operator visibility on this side of the machine from inside the cab. A rear-view camera is optional and the high luminance LED work lamps (which are standard) on the cab further enhance visibility and safety.








The mini-excavators include the latest Develon Fleet Management TMS 3.0 Cellular system installed as standard, which provides a telematics management system for the excavators, by collecting data from sensors on the machines."
09 May 2023,‘Significant’ Q1 growth for Wacker Neuson Group,"But the company admitted that it does not expect to improve on these figures during the rest of the year.
The Germany-based company’s revenue climbed by almost 28% year-on-year to €667.2 million, while EBIT (earnings before interest and taxation) – aided by a one-off sale of fixed assets – more than doubled to €87.8 million.
The EBIT margin of 13.2% was also considerably higher than the 7.5% achieved in 2022.
“As anticipated in our annual guidance, we have carried the full momentum from previous quarters into the new fiscal year and continued to grow significantly,” said Dr Karl Tragl, chairman of the executive board and CEO of the Wacker Neuson Group.
“At the same time, we continue to expect the first quarter to also be the strongest of 2023.” r
As in previous quarters, all three reporting regions contributed to growth in the first quarter with big increases.
In the Europe (EMEA) region, revenue rose by 22.4% €504 million compared to €411.6 million in 2022, with particularly positive growth in Germany.
On the product side, demand for excavators, wheeled loaders and telehandler increased noticeably.
The Americas region grew by 57% to €142.6 million, with a particular sharp year-on-year increase in the USA and further growth in Canada and South American markets.
Asia-Pacific region posted a lesser increase, by 7.3% to €20.6 million, driven primarily by the Australian market with products adapted to the needs of the local market and the focus on independent rental companies continuing to generate strong demand.
By contrast, the Chinese market continued to prove difficult and declined in the first quarter.
Speaking on supply chains after the group’s net working capital ratio fell from 31.9% to 30%, CFO Christian Burkhard said: “We are are still a long way from a normalisation of the situation.
“However, the continued increase in inventory levels paid off in the first quarter as we systematically exploited our growth opportunities. Nevertheless, it goes without saying that effective working capital management remains at the top of our agenda.”"
04 May 2023,Back to the future at Metso as Outotec dropped from company name,"Metso merged with Outotec in the summer of 2020 and the combined business has since acquired companies including Tesab and McCloskey International.
Yesterday, the sustainable technology specialist announced operating profits of €197 million (US$217 million) for the first quarter of 2023 after a 22% year-on-year increase in sales revenue.
Metso Outotec’s Executive Team has been renamed as the Metso Leadership Team.
“After the successful integration of Metso and Outotec, we will focus on growing a strong unified Metso company and brand,” said president and CEO of Metso, Pekka Vauramo.
“We have combined two valuable companies into one strong Metso.
“Our focus is clear: we continue enabling sustainable modern life and transforming the industry with a clear strategy and strong culture, supported by a name that is short yet established and well recognised among all our stakeholders.
“Services are an extremely important part of our business, requiring a strong name.”.
The company said that Outotec continues as a product brand and carries significant value as the name of some key technologies and products.
The change of the parent company name to Metso Corporation is effective from today, but globally the change will be implemented in a phased manner."
02 May 2023,7 things we learned from Caterpillar’s latest trading update,"

Last week saw Caterpillar unveil a strong performance for the first quarter of 2023, driven in large part by growth in North America.
Sales in its construction industries division increased by 10% to US$6.7 billion, while operating margin in the segment was 26.5%.
Here’s seven things we learned about Caterpillar’s performance, what it says about the wider construction industry, and where it could be heading:

Caterpillar reported better equipment availability thanks to improving supply chain conditions. But “pockets of challenge” still remain, particularly for large engines which could impact some of its larger machines.
In general, the supply chain improvements meant that Caterpillar was able to make stronger-than-expected shipments in North America, which is Caterpillar’s most constrained region as far as dealer inventory is concerned.
Caterpillar noted that there is now improved availability of its excavators. That has come about as a result not just of the lower pressure on supply chains but also because of a slowing of demand in China.
Caterpillar said it expected China’s above 10t excavator industry to remain below 2022 levels this year due to low construction activity, while its sales in China would be below the typical range of 5-10% of total Caterpillar sales in 2023.
The better availability of some types of machine in turn means that Caterpillar expects dealers to scale back their levels of inventory in the second half of the year, even though overall demand remains healthy.
The second half of 2022 saw dealers build their inventories to the tune of $1.4 billion. Talking to analysts, Caterpillar chairman and CEO Jim Umpleby said, “We are not planning for this trend to repeat [in the second half of 2023]. Instead, we expect to see dealers decrease inventories compared to the first quarter levels and end 2023 about flat relative to the end of 2022.”
Caterpillar’s overall adjusted operating profit margin for the period was 21.1% and hit 26.5% in the construction industries division. In a call with analysts, chief financial officer Andrew Bonfield explained that while Cat’s manufacturing costs did increase, they increased by less than the company anticipated.
Better-than-expected sales volumes meant factories could operate more efficiently, while freight costs were also lower. Meanwhile, the average price Caterpillar was able to charge for machines was higher than it had expected. These factors combined to boost the company’s profit margins.
But Bonfield said he did not expect the favourable effects of absorbing costs to last in the second half of the year, with margins in the remaining quarters of the year expected to be lower than the first quarter as the relationship between price and manufacturing costs normalized.
The US government has pledged to pump billions of dollars into infrastructure investments through measures such as the Bipartisan Infrastructure Law (BiL), which it is claimed involves up to $550 billion in new spending.
Umpleby confirmed that Caterpillar had started to see the positive impact of those infrastructure dollars in orders.
Speaking to analysts, he said, “The projects that don’t require a lot of permitting, things like resurfacing roads, have already started and we’re seeing the positive benefit of that.
“When customers believe there’s a pipeline of projects coming, they’re more likely typically to make that capital investment, to make a purchase of a new piece of equipment. It has started and we expect it to continue for some time.”
Caterpillar said it expected business activity in Europe, Middle East and Africa to increase in 2023 as compared to 2022. While that was down in large part to particularly strong construction demand in the Middle East, and while uncertain economic conditions remain, the company noted that European construction was “more resilient than we previously anticipated”.
When it came to mining equipment, Umpleby said he expected healthy demand, driven by the transition to new forms of energy. He noted that commodity prices remain above investment thresholds and said he expected production utilization levels to remain elevated.
He added, “We also expect the aging of the fleet and a lower level of parked trucks to support future demand for our equipment and services. We continue to believe the energy transition will support increased commodity demand, expanding our total addressable market and providing further opportunities for profitable growth.”
"
02 May 2023,New 120 tonne XCMG AT crane for Europe,"



Chinese manufacturer XCMG has a new 120 tonne capacity all terrain crane for sale in Europe.
XCMG said the 120 tonne rating is calculated at 2.5 metres radius. At 3 metres the crane lifts 80 tonnes.
The XCA120 E on its four axle carrier has a 66 metre boom in six sections. An 11.65 to 18.5 metre, offsetable bi-fold swingaway jib can be added. Putting a pair of 7.1 metre lattice extensions in between the end of the boom and the swingaway gives a maximum tip height just beyond 96 metres. Maximum working radius is given as 60 metres.
An MTU diesel engine powers both the carrier and the crane upper. It has a ZF TraXon transmission with 12 forward speeds, driving the three rearmost axles. A retarder is also standard as is all wheel steering. XCMG said it has independent suspension “similar in overall concept to that used by Grove.”
Depending on tyre choice the crane’s overall width can be kept down to 2.75 metres. Overall length is given as being just over 14.3 metres.
Including their fully retracted position, the outriggers can be set at five spread widths: 3.83, 5, 5.9, and 7 metres. Maximum total counterweight is 33 tonnes, made up from eight slabs to allow multiple configurations.
June sees the official unveiling of the XCA120 E at the JDL Expo crane, transport and aerial work platform show in Beaune, France.
"
26 April 2023,Haulotte posts ‘historic’ revenues across the board,"France-based lift manufacturer Haulotte has reported “historic consolidated revenues” for the first quarter of 2023, amounting to €196.3 million (US$213.5 million).
The figure represents a 43% increase on the €135.8 million ($150 million) it achieved for the same period in 2022, and keeps the company on track to achieve its predicted 20% growth for 2023.
“All of the Group’s activities showed an increase compared with Q1 2022,” said Haulotte. “The sale of equipment is up by +48%, the rental business by +7% and finally the service business by +15%.”
These percentages equate to respective 2023 revenues of €172.6 million ($190.6 million), €5.8 million ($6.4 million) and €17.9 million ($19.7 million).

While the prediction takes into account a strong historic order book, the company describes the aerial platform market as “dynamic” and says that pressure on the components supply chain is continuing to ease.
Regionally, the company saw the biggest growth in North America, where the uptake of aerial platforms is continuing to rise.
“Haulotte confirmed the results seen in previous publications and posted growth of +72% in the first quarter, largely driven by the aerial work platform business, which more than doubled compared to the same period last year.”
The Latin American and Asia-Pacific regions both saw first quarter sales grow by 38% compared to the same period last year and “In Europe, sales were up by +35% in the first quarter, driven by all markets except for Russia, which is at a standstill”.


"
26 April 2023,Engineering firm converts 1.6t excavator into disaster rescue robot,"

Forth Engineering, based in Cumbria in the UK, has built a remote-controlled ‘rescue robot’ designed to be sent into disaster zones and controlled remotely.
The machine is based around a 1.6t JCB compactor excavator platform.
It is tetherless and can be controlled from a safe location up to 150 metres away.
It carries a 700bar rescue tool, a grapple hook to move obstructions, a hopper to disperse sand to contain spillages, and an affixative spraying system to contain a nuclear spillage.
The robot has already been trialled at Sellafield nuclear site in Cumbria and Forth is now looking it rolling it out to other plants across the UK.
Mark Telford, Forth’s managing director, said: “The Rescue Robot is a pioneering development which has already been successfully tested in hazardous environments, and it has been manufactured to offer a safe, remotely operated alternative to sending humans into disaster zones.
“By working with Sellafield Ltd, we were able to prove the machine is able to withstand some particularly dangerous conditions, and its various adaptations and capabilities mean that this will be a real asset to the UK’s nuclear industry.
“There are endless amounts of modifications and end effectors which can be included on the robot, and we are excited to be able to provide a product which will make working in nuclear plants across the country much safer, while also saving industry a substantial amount of money.”
“Sellafield Ltd required the development of a 1.6 tonne robot, but we are able to adapt the product to any size and also fit it with any type of tools or end effectors to fit the nature of the project.
“What is extremely exciting to us is that it can also be adapted to work in any industry, and it is a real game changer in reaching some of the most dangerous environments found in sites across the UK.”"
25 April 2023,Online exclusive: Rokbak investigates electric and hydrogen-powered articulated trucks,"The idea of articulated trucks that can carry a payload of 30 tonnes being powered by electric power might seem far fetched but it is a possibility that the company Rokbak is looking into. Paul Douglas, Managing Director of the articulated truck company – which is part of the Volvo group – says that they are investigating all possibilities.

“Our trucks will have to be zero emissions somehow. The question is: what does that look like?” comments Douglas. “Electrification using battery technology that you can see today is a stretch for these big products because these are big power demand for long hours of usage.”
As Douglas says, electric power probably isn’t the best source for trucks due to how large they are and their work cycles – it isn’t uncommon for trucks to be run for 20 or 22 hours a day. “We are looking at hydrogen internal combustion engine and fuel cells to provide the electricity using hydrogen. These are technologies that Volvo is working with on their own highway truck and bus solutions.”
Douglas is originally an engineer and the challenges of cutting emissions and alternative power sources clearly excites him. He makes the point that, with technology developing at a rapid rate, no one in the construction industry can confidently state what the future will hold for power.
“It is easier to electrify the smaller stuff,” he says. “But there’s a lot of learning that comes from that. And you know, I can’t keep up with battery technology. It’s moving so quickly. Every six months battery capabilities seem to grow almost exponentially. I don’t know where it will all end up, but I think it’ll be a combination; some products will be batteries, some will be hydrogen fuel cells, and some will be hydrogen internal combustion.”
The last 18 months have been a boom time for both rigid and articulated haulers with numbers the highest they have been for around a decade at around 9,000 units a year. Part of this is due to pent up demand that followed the Covid-19 pandemic added to governments around the world investing in large infrastructure projects although Douglas believes that this is likely the peak of the market.
“We all felt at 8,000 units worldwide, that would be the peak. Then we said the same thing at 8,500, but now we are over 9,000 units. When I look around specific markets, we can see the slowdown coming, such as in Europe. I think we’re probably at the peak now. How long will that hold? Most of 2023 will probably level out [at current levels] although we could start to see a downturn in the second half of the year. It’s very strong at the moment, so we need to capitalise on that as much as we can.”
One of the markets that has driven this growth is North America, which Douglas says accounts for over half of Rokbak’s sales. In terms of smaller markets that have seen good growth he highlights Indonesia and the UK where the HS2 high-speed train project has played a key role in generating demand.
The brand of Rokbak has been around now for around 18 months following the name change from Terex Trucks. Douglas says that a huge effort went into this and that the response from the industry has been very positive. “The reception of it has been fantastic, first and foremost with our own dealer network because we were asking them to move from the old name to Rokbak. But they’ve gone with it, they’ve got a positive feel about it, they’ve invested into. The attraction that we’re getting from people that want to be on this journey with this, inquiries about becoming our dealer, has been really good.”
Talking about the dealer network, the change that we spoke about at the start of this article, from diesel powered trucks to alternative powered trucks, will impact dealers in more ways than one. First, they will be selling a different product and secondly there are different demands and opportunities with this.
“Your dealer partners, the people that sell and support the product – this is going to be a new adventure for them as well,” he says. “It’s new technology for them. An electric drive product probably gets less wear parts, less servicing and spares opportunity. That’s going be a real challenge for the traditional dealer. Their business model’s going to have to evolve.”
Equipment manufacturers have reduced emissions to meet different standards around the world and are now investing heavily into the R&D of alternative power sources, all while juggling issues such as rising inflation and a lack of skilled workers. It is a challenge, but Douglas gives off the sense that he wouldn’t have it any other way.
“Moving into this new technology, new manufacturing processes are going to be required, new dealer models. There’s a real change, you can feel it in the air,” he says, pausing for breath before adding with a smile, “It’s fascinating.”"
24 April 2023,APEX 2023: a guide to what’s new at Maastricht show,"Unsurprisingly, green energy and digitization will be two focuses of the world’s largest dedicated exhibition for access equipment, taking place in June this year. Manufacturers will be out in force and here follows just a few examples of those.
Dinolift will be addressing all these, alongside electrification and sustainably, by promoting its MyDino telematics software at the show that will partly be demonstrated via mobile phone and tablet.
MyDino comes standard on all units, including the 280 RXTE lightweight boom lift pictured here, introduced from January.
The Finish manufacturer is also supporting the European green target of reducing carbon dioxide emissions, with its the lithium version of its 280 RXTE model, launched last year.
Also, there will be the 23m working height 230 VTH chassis mounted unit, while trailer mounts will be represented by the 160XTB II.
Faresin will attend APEX for the first time and present the 6.26 Full Electric and 17.45 Classic 55 telehandlers.
Electrification will be one of the most important themes on the Faresin stand. The 6.26 Full Electric was launched in 2018 as the first electric telehandler in the world and has since then gone on to considerable success and updated versions.
Designed to be agile, quiet and sustainable, the 6.26 has a 2.6 tonne lifting capacity and a maximum height reach of 6m.
Created as a twin to the diesel-powered version, the full electric unit is suited to construction sites at night, zero-emission residential areas, livestock farms, greenhouses and food handling areas, such as cold rooms, wine cellars and food laboratories.
The 17.45 Classic 55 of the Big Range is created for greater heights, with a three-section boom for a maximum lifting height of 17 meters and a maximum load capacity of 4.5 tonnes.
XCMG will display eight models, including electric telescopic units and an electric 18m rough terrain scissor lift, among others.
It is worth mentioning that the XG1823ERT RT scissor and XGS28ACK telescopic boom are being introduced to Europe for the first time.
The electric XG1823ERT has a maximum working height of 18m with a large rated load of 700kg. The also electric XGS28ACK has a capacity of 460kg and the maximum operating height of 28.8m.
The telescopic XGS58E1 will also be at the exhibition. The super-large 58.6m working height model with 24.8m outreach, is a newly upgraded version of the pre-existing model of the same name. It has a 230kg/450kg dual load capacity.

WHEN: 6- 8 June, 2023
WHERE: MECC Exhibition Centre Maastricht, The Netherlands
Apex, the world’s largest dedicated access equipment show, will take place in Maastricht, The Netherlands, in June of this year.
In situ alongside the International Rental Exhibition (IRE), at the MECC Exhibition Centre, APEX will showcase the cutting edge of access industry technology and trends.
To find out more, or to book FREE tickets, visit: www.apexshow.com
Falcon Lifts will present the new 38m working height Falcon 380XL Vario, with key features including a new XL-sized basket with dual entry and enhanced capacity of 450kg.
There is a panel carrier and lifting brackets for telecom mast equipment. The panel carrier allows operators to place material outside the platform, such as glass panels, solar panels, plywood and other materials in panels up to 100kg. In addition, there is a new storage compartment for safety gear.

The machine boasts a compact design and low weight of 8250kg, which keeps ground pressure low, while the tracks are height and width adjustable.
As standard, dual power comes from a Stage V Kubota diesel engine and chargeable battery.
Tracked manufacturer Easy Lift will present a new winch, available for all models from 24m to 53m, with different lifting capacities, on the RA24 tracked platform. This optional accessory makes the machine a real crane with a capacity up to 230kg.
In addition to the RA24 with winch, units from the small range will be at the show, including the R130 and R180 and the RA31HY.
The R130 and R180 spiders are among the best-selling models in the range thanks to their versatility and compactness, which allows them to be easily transported on trailers and driven through narrow spaces.
The R180, pictured here, reaches a working height of 17.6m, has an outreach of 8.5 m with a 120kg load in the basket and has an up and over clearance of 5.30m. Jib rotation is 90° and basket rotation is 180°.
The machine is 0.89m wide, 5.57m long and 1.95m high. The R130, the R180 is available with standard petrol engine combined with electric motor, or with the optional diesel engine or in the BA 48V - 100 Ah battery version.
See the full APEX Show guide in the upcoming May-June issue of AI.
"
